date,biogas_yield_m3,temperature_C,pH,organic_loading_kgVS_m3d
2023-04-26,600.8047828759478,38.70724966063802,7.1477353792024445,2.868205131362254
2023-04-27,590.0191099182643,37.86566881958801,7.086750593172345,2.9674135836374576
2023-04-28,555.2752391038825,37.2002652843918,7.736590041973268,2.951810049698687
2023-04-29,623.8686135089415,38.99514221733704,6.808678004724605,3.2644660891113677
2023-04-30,611.3637232435525,38.019763899974684,6.840700913499455,3.0169860162633815
2023-05-01,611.732178808645,37.337770698349395,6.8130578420725705,3.3165357126425277
2023-05-02,559.88900822709,38.09683975317612,6.833356864251924,2.9238280787217628
2023-05-03,628.3980421330741,37.64473625248543,6.8087838618080445,3.106401809295177
2023-05-04,543.3766850912143,40.39578597457222,7.356704959332266,2.8761578605267477
2023-05-05,602.1306185493145,39.57213787165557,7.426151274396957,3.465437898271284
2023-05-06,649.306216716163,38.663878317520656,6.8287761118751575,2.7926340058011436
2023-05-07,552.9193301184703,40.132652536337844,6.750293328068731,3.0864358838978285
2023-05-08,564.6648732565085,38.71044441053945,7.141424666915921,3.14612452821726
2023-05-09,583.6375355847237,37.75167569131363,6.834333086715708,3.097611956352301
2023-05-10,564.5140167547756,40.11548980483489,7.1898795453266535,2.9738686678575554
2023-05-11,532.0450825758875,39.110209753842085,7.06087690625539,2.9816319835472105
2023-05-12,579.5452933808849,37.51252192840763,6.54527676550083,3.013628260025037
2023-05-13,544.5197498672711,38.33743854749748,7.464251560399019,2.9733386519901654
2023-05-14,589.4744556722562,37.629715401679256,7.538763301928657,3.19399379822907
2023-05-15,546.5394740578455,37.099644290732854,6.816163392854684,3.4424091868087223
2023-05-16,619.453787559175,39.38529265570462,6.883689532019205,2.8885016429984334
2023-05-17,548.270092597509,40.34477046782206,7.085759617217471,2.7263439905746365
2023-05-18,560.8965155245476,37.01259964639521,7.100337036996107,2.9835615651998366
2023-05-19,593.733639209788,38.949531690464525,7.197563281801849,3.518680919846727
2023-05-20,531.151411454683,37.710904249832204,7.603061361629905,2.844131052035269
2023-05-21,573.6301844594773,37.84900234466237,6.946915831751785,3.3354194845827094
2023-05-22,604.7299183493814,37.717918790179304,6.7605108266384635,3.3464663624483855
2023-05-23,515.9809742868196,37.42011865679331,6.586204231595642,2.904134488520403
2023-05-24,568.4152972155525,38.3060472571365,6.780720988017424,3.1331657678678955
2023-05-25,569.3249438237855,37.39961908351562,6.990061908137861,3.350151066478131
2023-05-26,583.6170924758117,38.47370495222968,7.538367359055337,2.9543281414095484
2023-05-27,521.6700039029048,38.12533239513581,6.844716610289149,2.995692000696134
2023-05-28,517.7635283979042,37.90859648894224,7.067136385491669,2.926891088388971
2023-05-29,571.6171732095246,37.21161486277876,6.995073131178175,2.847651630711843
2023-05-30,563.4335840510607,37.51370954651297,7.3565179820344255,2.928670694557335
2023-05-31,560.5877903265697,38.816851322149624,7.7580797277620865,2.8221992447553297
2023-06-01,561.9996853864945,38.53304196965609,6.840739368123904,3.082792645573632
2023-06-02,529.7234396972228,37.024928382093,6.853168167244533,2.9314865675107504
2023-06-03,555.594881625699,38.07187771964661,7.313248263120721,3.1422486851706757
2023-06-04,555.9081249663468,38.69370613871952,7.204567446887894,2.7948154939559138
2023-06-05,524.1601268100549,36.24240810589555,7.55401219772081,3.1831538248834024
2023-06-06,600.0251137693922,38.424397761080925,7.1751784555977896,3.2951333795830875
2023-06-07,556.715021624309,37.18737692099326,6.892212372763882,2.741582971316383
2023-06-08,505.19649096548267,38.3893105862244,7.177196449207693,3.2274821287400157
2023-06-09,559.0556359246615,37.02392139677042,7.3326110741748725,3.4109684953152293
2023-06-10,508.53034641357686,35.95053382974341,7.24614465435921,2.936677991418489
2023-06-11,559.7839111852503,36.09588502357637,7.15218220933219,3.526683739704711
2023-06-12,569.3190986372955,37.73930957200285,7.320002406876746,3.2899111757269726
2023-06-13,508.3203786719017,37.91853946617054,7.350788677133702,3.0794011771129446
2023-06-14,560.2119879709123,36.721897456767245,7.414647697311258,3.223886552351856
2023-06-15,542.054709735444,38.23201809732436,7.1946129662768925,3.3616653825043445
2023-06-16,552.6848723197563,35.89894128812947,6.949864575904944,3.280465296889537
2023-06-17,583.2703387524192,37.461251186808695,7.044014105929997,3.3885656250947354
2023-06-18,517.3405745680075,36.28302816119942,7.361952689952507,3.1124969598462267
2023-06-19,500.4184820923365,36.808775232659066,6.754919298703829,3.3465688680992596
2023-06-20,494.66665865521395,37.47444050219601,7.11060199266187,3.0462470289561696
2023-06-21,495.19298043039447,36.5329324143032,6.881998356301792,3.3232462905427864
2023-06-22,515.6636072901332,36.9749776272213,7.008623446880446,3.1813997937985423
2023-06-23,526.5152605383511,38.33190683509148,7.38353555878219,3.231933063682213
2023-06-24,522.880643671888,36.7147065243166,7.057329720405971,3.6432627896332077
2023-06-25,537.6903152163388,38.093188466970304,7.013930964446844,3.6314379352853883
2023-06-26,511.55595746850673,36.09361115958577,6.592043157706025,3.5522410737014027
2023-06-27,553.0596972964395,37.71887767754968,7.223876069808166,3.2292732154316575
2023-06-28,499.79894292620764,38.596341579124825,7.193645254342322,3.401840073188977
2023-06-29,587.6264027342678,34.6487820546043,7.648976416991638,3.7251697916445865
2023-06-30,523.0722437334033,36.28914921053859,6.9076665295141,3.528343382727981
2023-07-01,476.86711733022486,37.62870900763481,7.065745098299182,3.981315656347589
2023-07-02,468.7339247470355,36.81416860773438,7.074815105113227,3.6135418047509367
2023-07-03,513.6134727684267,37.35393187959394,7.473235983929042,3.590674054931833
2023-07-04,490.7142724175112,36.344377932829914,6.971411340283915,3.507763257639532
2023-07-05,517.1177915223097,37.00054532146384,7.083706457731102,3.6135322697899217
2023-07-06,508.1758010006271,36.72389620987634,7.1823689529149615,3.5734618781327705
2023-07-07,490.0764846969475,38.01300910319288,7.055982736946907,3.762582683137552
2023-07-08,465.1425134762279,37.065347343666815,6.866069915634841,3.8291591412674166
2023-07-09,443.38868254725463,37.11428464783181,7.058226997869492,3.4973106050858838
2023-07-10,473.7297336927313,36.330626678972365,7.322089524957931,3.4047634809512792
2023-07-11,511.1120441377167,36.22079538208776,6.692045410176682,3.3200622220872966
2023-07-12,490.1421110300545,36.24182778630335,7.039890902244063,3.8049665869204086
2023-07-13,444.6511780660841,37.03491897092717,6.789963755518248,3.4985122521597636
2023-07-14,485.5281387961778,36.18566973959258,7.358513988677453,3.3041576628024485
2023-07-15,490.20742984788546,36.862733026016826,6.543043928564868,3.8277157209061925
2023-07-16,450.45370989090486,38.61478945818421,6.832323445818523,4.263559535603161
2023-07-17,479.90953513027233,37.37708034246982,7.1131635625193566,3.7783822694273947
2023-07-18,475.37971228057927,36.14664548237615,7.469657208770302,3.961590781036565
2023-07-19,437.6878235451597,37.64075257176551,6.980274921678103,3.824196609372342
2023-07-20,481.06233888309947,35.998498988431464,6.833440141992041,3.801615874205041
2023-07-21,485.5128316974644,34.33566138295049,7.564347120832177,4.018380599776983
2023-07-22,499.55068907280526,35.333096724633535,6.565595829875127,3.7892742763917684
2023-07-23,497.0528302939738,34.437983453632675,6.3403582130139755,3.9131483629837063
2023-07-24,422.49854588831056,35.92505905449916,7.132004335016,3.9359119739778996
2023-07-25,434.09445228214986,36.26300244878163,6.849383732694217,3.749404130830879
2023-07-26,476.0920303506132,37.88925675896235,6.693630154860786,4.092413846710666
2023-07-27,474.47798264580416,36.50821545613292,7.212506934189806,3.8695165458483913
2023-07-28,472.95139659222605,35.93089879125203,7.073140214131359,3.763369754378952
2023-07-29,571.5300662845922,36.9483680124825,6.830776410778982,4.031326016792294
2023-07-30,471.5360459699491,33.87705130397519,6.615908680398732,3.753319105534012
2023-07-31,486.9510184380316,36.29329554276084,7.2617371984840435,3.9471100279032894
2023-08-01,479.99278219392704,36.79831977966959,7.195060353387598,3.9475732238207426
2023-08-02,469.4175561945964,34.5189301273286,6.970247240866185,4.173951841987616
2023-08-03,438.93568355920434,37.111629261175224,7.5539910988143,4.058531573859384
2023-08-04,469.69607179860475,36.27703631117055,6.678974570102154,3.964840918643925
2023-08-05,422.29119970980776,35.4942312090179,6.542342448722579,4.139081517987634
2023-08-06,436.93651555678207,36.51360334128593,6.7924275790356266,4.258672357772622
2023-08-07,428.06186677469447,38.12314832199575,6.986324195093351,4.09670992440837
2023-08-08,443.6776989523423,36.00629575047355,7.073001834796807,3.991144324335579
2023-08-09,509.277350677713,36.04497245985049,6.927629182643101,3.7300366300360723
2023-08-10,382.45358422591477,35.3100699005331,7.105616618954289,3.7821113017557106
2023-08-11,457.711524251652,34.89263000134354,6.6245381727428665,3.9362160068132033
2023-08-12,387.4130525406541,36.54622639007112,7.433129381221978,3.8768795846980555
2023-08-13,420.3264083054085,34.833603459672965,6.975354646482229,3.9623011529124588
2023-08-14,465.8621314876677,35.73543850879233,7.335188749476439,4.0113299849794215
2023-08-15,433.8510596251623,35.16079573428085,7.102817603913311,4.105633964380894
2023-08-16,398.3395339734231,36.09241737197244,7.137025965746135,3.984682269518094
2023-08-17,407.9825277114832,35.922494885072595,7.170930184069661,4.094561276449377
2023-08-18,448.6202411004441,36.602186116905976,7.134312568005194,4.008028917332809
2023-08-19,405.1332456398371,35.03086849297228,7.192816827960264,3.5973105632353297
2023-08-20,432.3715566025997,35.247681043009436,7.39874575903973,3.801206721603152
2023-08-21,426.1004724439136,34.51590262915368,7.058956350910441,3.956330351993675
2023-08-22,404.06312829277124,35.02792951434281,7.212701127276554,3.738691899400938
2023-08-23,486.8299185430557,35.827532410310766,6.973079291713832,4.095514004146818
2023-08-24,440.45258516166894,36.185688906487925,7.432035164634842,4.275996476861694
2023-08-25,359.6274360220103,34.48546894825714,6.797082309382219,4.207344297622858
2023-08-26,424.94563481098834,36.25664602746377,7.540282129873245,3.9140841546352587
2023-08-27,398.4926009123568,36.72256175591312,6.987952614806697,4.247542250519574
2023-08-28,442.9375801714958,35.760726505775885,6.5707674693645854,3.971207287869886
2023-08-29,392.6318299051553,37.20494485372079,7.038431324473237,3.865595507668612
2023-08-30,412.0330010206867,34.5357126861903,6.795684502757536,3.8013435153700246
2023-08-31,429.717401394431,34.046700957188925,7.252193064696617,3.8540248489798947
2023-09-01,439.6584430201125,33.4949954949959,6.804212806209283,3.826873133479228
2023-09-02,376.8204759173945,36.75263167407054,6.866144970035566,3.9280886212784587
2023-09-03,401.963742527418,35.89434124840699,6.433137780716341,3.9151370177694624
2023-09-04,396.945908402222,35.16830068383056,6.864308104225277,3.87218161676938
2023-09-05,390.81619394929777,35.488290044850004,6.272836202011313,3.9470575341185956
2023-09-06,462.6280469759645,34.06779934805226,6.524829152954283,4.085458440186767
2023-09-07,421.08898831940706,37.62454271942839,7.228124396843289,4.024476130267694
2023-09-08,370.4151187640093,35.29405392985644,7.235740047595249,3.5244142111532897
2023-09-09,435.10678619233397,35.26081335021871,7.12763726853549,3.297046510682438
2023-09-10,470.59229280658104,35.86431876182274,6.709907157061236,3.9807566083940915
2023-09-11,437.28582318699125,35.60724653914585,6.985686593157406,3.5062207120522895
2023-09-12,360.14278668233754,35.33836173749829,6.99891923827283,3.7200065517380656
2023-09-13,390.6368198127953,34.31280238453034,6.652490593242237,3.515977394788128
2023-09-14,442.63923481255415,35.564106363875105,7.451019490530145,3.3743396938769417
2023-09-15,382.89813433270695,36.96458886250044,7.2632086871727015,3.8274781190354967
2023-09-16,416.967527987972,36.41847894902668,6.933710747851101,3.85519935359843
2023-09-17,426.4452433004737,36.65731106059127,7.008065751698359,3.572001216562613
2023-09-18,374.9802661897514,34.54454793031069,7.062514842384266,3.1528016132338523
2023-09-19,400.6131842549092,34.05837407847669,6.387479539472713,3.5452596075369773
2023-09-20,304.8006106333788,34.91498569660937,6.925846785243821,3.716179478989009
2023-09-21,370.97571556197306,35.08987180832873,6.79540472560066,3.325178634045008
2023-09-22,393.82814046182216,36.122295218543286,6.699513997031525,3.6406278293647105
2023-09-23,363.6987455178205,33.330180189820496,6.915669912134214,3.583762118998866
2023-09-24,449.8609327186036,36.547322191473704,7.5393059580548565,3.6854448504002506
2023-09-25,357.7700737344396,34.855478402886185,7.192252858380103,3.576180305316658
2023-09-26,387.2881342890208,34.582908307851184,6.828646303065161,3.340264448695752
2023-09-27,404.2563271431657,33.994577821231495,7.171774834406848,3.7567640486841487
2023-09-28,443.44648258544424,33.349309006403445,7.419806630975801,3.468294085394606
2023-09-29,357.0361639061135,35.825411152791844,7.277390104873831,3.477089343746764
2023-09-30,434.9402844959131,35.074225405813685,7.017889110976053,3.278468171313298
2023-10-01,400.3153259651138,33.71020578294947,6.805918966688328,3.359079318127871
2023-10-02,370.55566649494244,33.704939748464,7.209466994084077,3.253452906714587
2023-10-03,413.8862540299091,34.66467829675009,7.118045615626525,3.3785866991818505
2023-10-04,406.04678974323576,36.670521502810026,7.26855796600832,3.7383858506195895
2023-10-05,382.14995156967973,34.74353780632527,7.1905515405045906,3.104658823613895
2023-10-06,402.361565238885,33.50220710066558,7.314865814595801,3.039469042516152
2023-10-07,388.84869247942925,34.7624189436197,6.839429436531829,3.639725568311248
2023-10-08,403.98372966814225,34.73884061646443,7.395218219690298,3.287125192906793
2023-10-09,420.64169929383814,32.318668938222565,7.05927988140772,3.178882155560061
2023-10-10,448.5872549756253,34.96584014330748,7.62257826178758,3.504612615941316
2023-10-11,364.1305907957959,34.79436658500335,6.793243654573129,3.159691318658089
2023-10-12,465.5436195644788,35.727258731309234,7.520789140949574,3.630466161316442
2023-10-13,343.306718987164,36.88634315440213,7.0593732350387945,3.3855851742678533
2023-10-14,397.6616129983669,36.170868346536444,6.804574598915665,3.1374580862542567
2023-10-15,420.23947067729523,34.78291039910033,6.854834249783703,3.6518651909177273
2023-10-16,411.42336384690026,33.95334624755531,6.903895807541704,3.0849643892530962
2023-10-17,384.74502063989667,37.641879927940145,7.127249783920575,3.3405883367390325
2023-10-18,397.64335410205166,35.136958866269886,7.15685064641065,3.238464711238029
2023-10-19,389.5864893010444,35.10145963872913,6.827889998818426,3.425782954700331
2023-10-20,387.21340566215827,35.07376188029969,6.992693622321705,3.464973054115872
2023-10-21,430.92842416791643,35.30689198591357,7.6426811075835595,3.146730929643828
2023-10-22,416.7248587847619,34.97592747219227,7.518262951030214,2.9777440131920656
2023-10-23,385.8289892598878,34.55866353547392,7.130897100902209,3.208972207028334
2023-10-24,434.2338279050779,34.59805769160121,7.01140104345046,2.970451549246218
2023-10-25,417.12185685463476,35.12530415435073,7.036009398015478,3.498168952317851
2023-10-26,432.97306474663543,34.628319252495565,7.184055391819125,3.1127882799390267
2023-10-27,428.18748397744474,34.473126591717566,6.693162230440478,3.0029116416593657
2023-10-28,385.16706270711353,35.30716848838741,6.922787038772997,3.1039233592807625
2023-10-29,393.996434148136,34.961060089660045,6.499424777836723,2.789100945664597
2023-10-30,434.0120571593615,36.73585796869596,7.119766936781584,2.8562801691482864
2023-10-31,430.72193744857964,32.597246781318496,7.194158781910822,3.283310052767585
2023-11-01,412.6273167081158,36.356594142463265,6.8550440613101875,2.9050292169223275
2023-11-02,417.6434256716832,36.52855727594603,7.4721960289870095,2.8207714930706578
2023-11-03,453.3482377209,33.226975584536795,6.632270301099298,3.1318022923578805
2023-11-04,398.1910177714773,34.976075594650695,6.560687535937054,3.25650998296344
2023-11-05,433.2958587985203,34.96621788127259,7.067335545567992,3.158642798995015
2023-11-06,411.78656509674175,33.94953519867735,7.314129490783646,3.2101357367942605
2023-11-07,412.31565800244726,34.5991051943944,7.505178307437361,2.8562371057800036
2023-11-08,452.82719674214803,34.286701978184816,6.862334721139318,2.7205038322808464
2023-11-09,445.66792479396315,37.170379129910074,7.323604250029389,3.3030057827069608
2023-11-10,446.37570397294155,36.37508669100591,6.988447459149788,2.936682007101661
2023-11-11,462.22288152623605,36.73272544122628,6.948211810017754,2.9501379831994425
2023-11-12,424.7995344011265,36.205060447086105,7.265097981246002,3.2656388283698115
2023-11-13,445.76138036919343,34.37700405338966,7.1956968635240255,3.111550588370584
2023-11-14,417.1502950057978,35.004645687792255,6.527082352904725,3.092395529286409
2023-11-15,437.360586745062,36.042086484636094,7.442962104917768,3.43573952129608
2023-11-16,424.93004614079194,34.3545589465445,7.4140274062442355,2.8761623195531865
2023-11-17,432.96404624461684,36.314081776069095,6.812331189547141,3.1931641491101432
2023-11-18,449.14943404074063,35.38556906739453,7.118741060031223,3.022328824612514
2023-11-19,408.00901761970124,35.27629195478451,7.148209055884822,3.068570592634653
2023-11-20,496.6081564463359,36.38769073171893,7.078202129747172,3.325062837313347
2023-11-21,404.95652245151075,36.14700418941607,6.834908453846374,3.1260388931103478
2023-11-22,400.0311115273503,35.36816923240057,6.798512989618585,3.1378129054169723
2023-11-23,472.5386513609152,36.91523630648251,6.992333778702567,3.2509095401785664
2023-11-24,462.90219380737545,34.70198293216985,7.351818705777809,2.9702367252701225
2023-11-25,459.25092581548824,36.42648223302273,7.1630800463783295,2.8827610433826147
2023-11-26,460.7703379325483,36.431500711060785,6.888815700374169,2.84956436476633
2023-11-27,442.9624211854807,35.557050048103775,7.231509613194503,2.67371598023258
2023-11-28,417.83883753866303,36.22126239590688,6.145437213810977,3.4872173779098516
2023-11-29,448.4736195919819,34.6728760805381,7.344629710111631,2.864839540578142
2023-11-30,427.3435879180816,36.877195804475804,6.47808586636657,3.051240778095372
2023-12-01,478.3864976173221,35.79775597585281,6.89126771757906,3.050631963218855
2023-12-02,446.21072353893805,35.48972587916101,6.664099031612157,3.1784591180023307
2023-12-03,427.3617000846458,37.09154154560532,6.611595557283728,3.291575029769162
2023-12-04,444.0033976601251,35.36855576765154,7.348248036213556,3.3124247975026226
2023-12-05,467.56500945422766,34.695080020155615,6.859689639606432,3.036055327056714
2023-12-06,439.8107041608376,34.577819641375235,7.103951164519215,3.132010354063288
2023-12-07,433.61402787177536,36.771622746121004,6.985923826336244,3.2351221852543905
2023-12-08,467.16181742416,34.916594669091765,7.143112248166936,3.1424310371004607
2023-12-09,468.7826565089009,37.98346736949715,7.023046567318077,3.527576489057762
2023-12-10,447.81925044979874,34.178621506334935,6.6151023327434295,3.3185985385922776
2023-12-11,450.50123861381314,37.989104123937295,7.298880045834142,3.3820159250933606
2023-12-12,473.2092081613177,36.53597166801439,6.8518730250516064,3.3825762537334825
2023-12-13,424.4305035858437,36.260747564744875,6.533025430402075,3.4999589901041195
2023-12-14,427.2839643030744,35.84523846387847,6.871565451710226,3.3170187383462024
2023-12-15,449.5984300743659,36.82217124859085,7.450227937190293,3.0372652888709304
2023-12-16,466.4007696952341,36.418448982506945,7.255066522634047,3.392634293642572
2023-12-17,483.79189745632135,37.59259529178415,6.895404359677642,3.198718549578799
2023-12-18,520.3934099078915,36.636882116650135,6.895222688704472,3.2397681664625746
